step,RL_Agent,Mom_0,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14
404,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
